brand,description,image_urls,images,imgname,material,name,origin,price 
Stelen,"Velvet evening dress from Stelen. Fitted silhouette with cowl neckline and low, draped back. Thin adjustable straps. Flattering asymmetric ruching at waist. Open side slit. Unlined. Mid-calf length. 

• Stretch Velvet
• 92% polyester, 8% elastane
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb97c490b/products/WQCD100016/WQCD100016_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw719e9002/products/WQCD100016/WQCD100016_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw625ed7fc/products/WQCD100016/WQCD100016_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw87036276/products/WQCD100016/WQCD100016_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb97c490b/products/WQCD100016/WQCD100016_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/81f31bfb5901ea803f14a15b013075c994f35991.jpg', 'checksum': 'b28f6ab3cab06df8a83316606f482a57'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw719e9002/products/WQCD100016/WQCD100016_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/81ee400e237c0383ded27ab39414f92e9b3a1445.jpg', 'checksum': '1268fe391e6e1ec12ce4f95c7aea9694'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw625ed7fc/products/WQCD100016/WQCD100016_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/b38d1f280549d713e3fff29a85f27fa8d3015fdb.jpg', 'checksum': 'f9c4b18708f60a923214ece01a93843b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw87036276/products/WQCD100016/WQCD100016_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/82161d65d2c9fcc7271f15619ee03b74e071a809.jpg', 'checksum': '6a3d20f11ddb82e7c918e960382fe0ee'}]",,,Vivian Sleeveless Dress,,$88.00
Stelen,"Diaphanous button up from Stelen. Crisp sheer fabric. Flat collar. Structured voluminous sleeves with single-button cuffs. Pintucks at shoulder seams. Straight hem. 

• Organza
• 100% polyester
• Hand wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfdfb7fe6/products/WQCD110011/WQCD110011_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa76dc956/products/WQCD110011/WQCD110011_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw938a86d4/products/WQCD110011/WQCD110011_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5f1f0f2e/products/WQCD110011/WQCD110011_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfdfb7fe6/products/WQCD110011/WQCD110011_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/c4d22c01c9f9606fb022d96c0e41be29144c9616.jpg', 'checksum': '5d3c34455e91dc703b27b5d640b35a94'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa76dc956/products/WQCD110011/WQCD110011_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/dfa3619c73007f9be9d8efb155af4779933d36db.jpg', 'checksum': 'db02f25aff9754846188ba0fcdc24505'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw938a86d4/products/WQCD110011/WQCD110011_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/8167b2a6c2a05588709fac7e62579794813e2460.jpg', 'checksum': '16e778f0256ea417fcae88bb832f18bb'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5f1f0f2e/products/WQCD110011/WQCD110011_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/7eb05508e4ee161ff50184d1b713924d419ea981.jpg', 'checksum': '1e85079e848fdf1956619ec5aee111ad'}]",,,Athena Button Down Shirt In Beige,,$108.00
Which We Want,"Faux patent overall from Which We Want. Bib front with adjustable shoulder straps. Side button closure. Front pocket detail; back patch pockets. Tapered leg. Silvertone hardware. Flannel lining.

• Faux Patent Leather
• 50% polyurethane, 35% polyester, 15% cotton
• Dry clean
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6a00c542/products/WQCD110009/WQCD110009_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5d8aca58/products/WQCD110009/WQCD110009_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw82cd4e11/products/WQCD110009/WQCD110009_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3abdd1d2/products/WQCD110009/WQCD110009_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw6a00c542/products/WQCD110009/WQCD110009_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/2236d67d4bfcb3253af352becd1c0571e57865b0.jpg', 'checksum': 'ffe0d4f9651bb44120ce34986d97632b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw5d8aca58/products/WQCD110009/WQCD110009_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/e83d4fd0651439f69af486e8fab3c79bedf3c4e5.jpg', 'checksum': 'ccf7b83015a4b6e79c942e7cad0290d9'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw82cd4e11/products/WQCD110009/WQCD110009_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/1247ac252fd17ac088df6e6a689c70fcd2a93b8d.jpg', 'checksum': 'adf248c5f839210c6212d0e70508e2b2'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw3abdd1d2/products/WQCD110009/WQCD110009_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/2bfa3f2e31e12597f425c5f8a69024ca0b63ea8c.jpg', 'checksum': 'b1ffdd0d0e231808420a98b81108f03c'}]",,,Pippa Patent Overall,,$88.00
NEED,"Cropped canvas trouser from NEED. Midweight woven linen blend. High rise. Zip fly with interior button tab fastening. Darted front waist; tab adjustment at back waist. Front slash pockets; back patch pockets. Wide leg. 

• Cotton Canvas
• 72% cotton 28% linen
• Machine wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw40c485a1/products/WN11005/WN11005_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwda1659fe/products/WN11005/WN11005_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcdd49111/products/WN11005/WN11005_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb379d9f9/products/WN11005/WN11005_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw40c485a1/products/WN11005/WN11005_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/2d9143a2f798b6dab4876d40598e2fc4b0038524.jpg', 'checksum': '45e5e8017174cd90b827d7050195895e'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwda1659fe/products/WN11005/WN11005_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/6abc00619273fb9b0ee813c944b368e832b3c111.jpg', 'checksum': 'c0dc4fb9bdd0f6bdf6645afbf3c6dad6'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcdd49111/products/WN11005/WN11005_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/7362aaac4a867c75a990797711680a60104760e2.jpg', 'checksum': 'c6609e3bd9d42ef9b7a8f9b88fab68b1'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb379d9f9/products/WN11005/WN11005_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/8c8f240975a8a341655459ad0925134397e7e901.jpg', 'checksum': '4caf189ddf9e4858710df6f1a6c3e477'}]",,,Sterling Pant in Burnt Brown,,$185.00
NEED,"Cropped canvas trouser from NEED. Midweight woven linen blend. High rise. Zip fly with interior button tab fastening. Darted front waist; tab adjustment at back waist. Front slash pockets; back patch pockets. Wide leg. 

• Cotton Canvas
• 72% cotton 28% linen
• Machine wash
• Made in China","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbf2d4e52/products/WN11006/WN11006_191023_NS_OF_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcf848885/products/WN11006/WN11006_191023_NS_OF_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw10c1adad/products/WN11006/WN11006_191023_NS_OF_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0a10a158/products/WN11006/WN11006_191023_NS_OF_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbf2d4e52/products/WN11006/WN11006_191023_NS_OF_1.jpg?sw=600&q=70', 'path': 'full/5d7dcf80fadc343fe9bb44796c10e9f6124f3aa6.jpg', 'checksum': '385d4e9c0512add4a4d49046fa7ae749'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwcf848885/products/WN11006/WN11006_191023_NS_OF_2.jpg?sw=600&q=70', 'path': 'full/3ae15f173807c196e31a9d89b4aa891008c977f1.jpg', 'checksum': '76dbcc0dcdc30454830dcc34c0aba433'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw10c1adad/products/WN11006/WN11006_191023_NS_OF_3.jpg?sw=600&q=70', 'path': 'full/734aec1a3074731337f9505469392aa68b4af432.jpg', 'checksum': '6c8e9da454d5fc7c8366d114cb137c36'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0a10a158/products/WN11006/WN11006_191023_NS_OF_4.jpg?sw=600&q=70', 'path': 'full/d4e60af4f77eda96d341fafa2190175acabbee0d.jpg', 'checksum': '12d2aeb862b535f2864ed8dae1a16232'}]",,,Sterling Pant in Black,,$185.00
Dries Van Noten,"Slingback mule from Dries Van Noten. Croc-embossed leather upper. Open square toe. Ankle strap with covered buckle closure. Tongued vamp with buckle strap detail. Leather lining and footbed. Covered retro block heel. 

• Leather upper
• Leather sole
• 3.75"" heel
• Made in Italy","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw30d2b08a/products/W108129/W108129_191024_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf98b1f1d/products/W108129/W108129_191024_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw48762095/products/W108129/W108129_191024_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw531a9b58/products/W108129/W108129_191024_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb657bf8a/products/W108129/W108129_191024_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw30d2b08a/products/W108129/W108129_191024_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/7938ee88f2460eede022b363cfce91b78086d2c7.jpg', 'checksum': '4a7d934521379282dbfa1f87b55eb53c'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwf98b1f1d/products/W108129/W108129_191024_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/1f2f827fbf57a0f707d636a1599133b4048d7702.jpg', 'checksum': '2bb9c17e86323482c6be771f92770fd0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw48762095/products/W108129/W108129_191024_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/13f4bc44e3ecc6ea52a4dfb73397aa4e3e8c2135.jpg', 'checksum': 'f00bd670c2ce0ccbeaf24bba94cea6a0'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw531a9b58/products/W108129/W108129_191024_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/e801750d2c165606dc8e7a93ac2fc6b026e2d4b2.jpg', 'checksum': '032f2c16c04b4ba2119421adb31f8114'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwb657bf8a/products/W108129/W108129_191024_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/bf7174a24030e1eaca9b89497feb7009ef74bcfd.jpg', 'checksum': 'fe1b33abd968fd278c7546c633490596'}]",,,Open Toe Slingback in Brown Croc,,$788.00
BY FAR,"Victorian-inspired ankle boot from BY FAR. Polished Italian leather upper with full lace-up front closure. Waxed cotton laces. Tonal tongue. Round toe. Zip closure at medial side. Contrasting leather lining and padded footbed. Leather sole. Covered block heel. Handmade. 

• Leather upper
• Leather
• 2.5"" heel
• Made in Bulgaria","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbc7f8557/products/W106950/W106950_191024_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw46714296/products/W106950/W106950_191024_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwab4d426d/products/W106950/W106950_191024_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw27990495/products/W106950/W106950_191024_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc26c6fab/products/W106950/W106950_191024_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwbc7f8557/products/W106950/W106950_191024_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/bdb30aeda73cb17a2fc3c1d2bd745083f5b29bfe.jpg', 'checksum': 'af6a3d4e56dd40d978988199c2a02f46'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw46714296/products/W106950/W106950_191024_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/2a6ed91f5c8a8fa55a50d54691de1659c80f1a44.jpg', 'checksum': '6ef494b24b11a483d0144d5ed1dc51e4'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwab4d426d/products/W106950/W106950_191024_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/9558f84910edc4083db9c0c23d7ea5ef85ecf828.jpg', 'checksum': '0e288d86b9723dcf293b79655c4e3bc7'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw27990495/products/W106950/W106950_191024_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/7c5c04122cd2a84491e5301792278b7bc77689ca.jpg', 'checksum': '16d9aba34810e997b0d447bac3802ae6'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwc26c6fab/products/W106950/W106950_191024_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/daa619b570e59a7fda008c27d07287fce1f80dca.jpg', 'checksum': 'fe791f73966d8dd1371700f649457c41'}]",,,Becca Ankle Boot in Black Leather,,$525.00
BY FAR,"Victorian-inspired ankle boot from BY FAR. Python-embossed Italian leather upper with full lace-up front closure. Waxed cotton laces. Round toe. Zip closure at medial side. Contrasting leather lining and padded footbed. Leather sole. Covered block heel. Handmade. 

• Leather upper
• Leather
• 2.5"" heel
• Made in Bulgaria","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw48b01b79/products/W106949/W106949_191024_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe3ff12a9/products/W106949/W106949_191024_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw200f4950/products/W106949/W106949_191024_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw95c3b816/products/W106949/W106949_191024_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwacdc3d80/products/W106949/W106949_191024_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw48b01b79/products/W106949/W106949_191024_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/dfb62dcf959677492d819e42f9c777dc641105a4.jpg', 'checksum': '5be3c3fc26c09aa4741cf333c20e4b1e'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwe3ff12a9/products/W106949/W106949_191024_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/5e92204512bfe3200d6cd6661b3b10853c378e14.jpg', 'checksum': 'ea492c9edf5964c2dd38d2411b8084f2'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw200f4950/products/W106949/W106949_191024_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/1283a0351b9b8395829f8deb602f13da214cb78d.jpg', 'checksum': 'e18d573dc3fe884b5100e45c0010e091'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw95c3b816/products/W106949/W106949_191024_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/7fe792c218674a6a46d18a2a46e85beaf78a1af3.jpg', 'checksum': '6d4ade22632ca203dfaa893be03ca323'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwacdc3d80/products/W106949/W106949_191024_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/d7c26d402f91281b92531aa8e22e2eb09046d2d1.jpg', 'checksum': 'b01af62fe93fe7fa0ec62b53578a1d94'}]",,,Becca Ankle Boot in Snake Print,,$537.00
BY FAR,"Victorian-inspired ankle boot from BY FAR. Polished Italian leather upper with full lace-up front closure. Waxed cotton laces. Tonal tongue. Round toe. Zip closure at medial side. Contrasting leather lining and padded footbed. Leather sole. Covered block heel. Handmade. 

• Leather upper
• Leather
• 2.5"" heel
• Made in Bulgaria","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4b200996/products/W106948/W106948_191024_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa21fb402/products/W106948/W106948_191024_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfc795786/products/W106948/W106948_191024_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw06e9ceba/products/W106948/W106948_191024_NS_TT_4.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw347b7d14/products/W106948/W106948_191024_NS_TT_5.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw4b200996/products/W106948/W106948_191024_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/a3df4e283a4fd9848441b6c564d69cd69ae931af.jpg', 'checksum': '7724b7078dbffa4401bef9e42f52665d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwa21fb402/products/W106948/W106948_191024_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/6b00a30d6717277d4a5fbd013e44f3e0b81cde26.jpg', 'checksum': 'c025295be85b15969a0966ec57d961fe'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dwfc795786/products/W106948/W106948_191024_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/361cc11dc71e72192e6a2ea3fe496b61ae8d6b1c.jpg', 'checksum': '29c76032c25f732d5b9cd6767e8b4e0d'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw06e9ceba/products/W106948/W106948_191024_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/f988172d8d8b3e84a94b4305ee765d4b31ca4e76.jpg', 'checksum': '0d2ddea7ab346b853ed43db4295fa005'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw347b7d14/products/W106948/W106948_191024_NS_TT_5.jpg?sw=600&q=70', 'path': 'full/233cde7dc274371e6efd452349103fb8f8c3a54f.jpg', 'checksum': '1091343f17dc8cd206e0e2a210f00fc6'}]",,,Becca Ankle Boot in Cream,,$525.00
Farrow,"Baroque bracelet from Farrow. Single strand of faux freshwater pearls. Goldtone clasp closure. 

• Metal / Plastic
• Imported","https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0b80035e/products/WQCD090049/WQCD090049_191022_NS_TT_1.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw51b116b6/products/WQCD090049/WQCD090049_191022_NS_TT_2.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw24ff2d0b/products/WQCD090049/WQCD090049_191022_NS_TT_3.jpg?sw=600&q=70,https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw62c14f7b/products/WQCD090049/WQCD090049_191022_NS_TT_4.jpg?sw=600&q=70","[{'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw0b80035e/products/WQCD090049/WQCD090049_191022_NS_TT_1.jpg?sw=600&q=70', 'path': 'full/a3728385b8956ebbafd663e6887d0d574a6a0b0b.jpg', 'checksum': '07dbd62708fc6486d7555eea139c72bc'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw51b116b6/products/WQCD090049/WQCD090049_191022_NS_TT_2.jpg?sw=600&q=70', 'path': 'full/6ece3d323a075710f3ad949cb316c8a2a2ed63d4.jpg', 'checksum': '754368acb6a8c7a0c64d443fbd55026b'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw24ff2d0b/products/WQCD090049/WQCD090049_191022_NS_TT_3.jpg?sw=600&q=70', 'path': 'full/fa457efa7e3de6a0c65c1bae9bc80a2b59d36c37.jpg', 'checksum': '180275e97c22d52c272946b1b8e1aa36'}, {'url': 'https://needsupply.com/dw/image/v2/BDJK_PRD/on/demandware.static/-/Sites-master/default/dw62c14f7b/products/WQCD090049/WQCD090049_191022_NS_TT_4.jpg?sw=600&q=70', 'path': 'full/ca85dfe32c3b8411a4cab322a3fac9573875a4d4.jpg', 'checksum': '619dc1ecfc16ff4489d3eadb3fd86722'}]",,,Lidia Baroque Bracelet,,$16.00
